leaf_uid,registration_method,leaf_scale,pre_rotated,markers,warp_consistency,filtering_strategy,smoothing,fixed_image,moving_image,MSE,MAPE,NCC,MI,MI_Skimage,SSIM,IoU,Hausdorff
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,2,0.00423175236210227,63.69364929199219,0.05152885243296623,1.0104001760482788,1.093918617726717,0.4768018424510956,0.9563826322555542,20.0
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,3,0.011239604093134403,122.70868682861328,0.023902883753180504,1.0135244131088257,1.1006468424756954,0.44234442710876465,0.9531987905502319,18.973665237426758
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,4,0.009746923111379147,109.16205596923828,0.008476151153445244,1.015006422996521,1.0998425072318723,0.4230978488922119,0.9424518942832947,23.0
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,5,0.01654774136841297,147.23944091796875,0.014817444607615471,1.0117725133895874,1.0825538316667043,0.40359732508659363,0.9351961016654968,28.0
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,6,0.018520768731832504,157.7054443359375,0.00835439097136259,1.0040233135223389,1.07478756569496,0.39354416728019714,0.914674699306488,59.0
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,7,0.017245471477508545,150.15963745117188,0.00798688642680645,1.00453782081604,1.0741101444111998,0.41121649742126465,0.9250134229660034,28.07133674621582
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,8,0.01609676517546177,136.53541564941406,0.008739041164517403,1.0093637704849243,1.0671892598880264,0.4029424488544464,0.9211849570274353,30.01666259765625
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,9,0.025237109512090683,178.74205017089844,0.00819358043372631,1.0079594850540161,1.067086644274154,0.4010729491710663,0.9193949103355408,29.27456283569336
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,10,0.019182665273547173,147.1381378173828,0.005158259533345699,1.0082828998565674,1.0645725547696374,0.3983202278614044,0.9073517918586731,32.0
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,11,,,,,,,,
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,12,0.04871043935418129,259.7233581542969,0.0020656692795455456,1.0017480850219727,1.050860449635056,0.35413292050361633,0.8563811182975769,53.24464797973633
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,13,,,,,,,,
ESWW0090106_2,LoFTR + TPS Sequential,roi,True,False,True,min_distance,100,0,14,,,,,,,,
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,1,0.0050474414601922035,67.62068939208984,0.05449320003390312,1.0145000219345093,1.1149440841788725,0.5018023252487183,0.9547637104988098,29.0
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,2,0.004125580191612244,62.6124382019043,0.05778997018933296,1.0112310647964478,1.0980837232122205,0.4851054549217224,0.9617606997489929,21.0
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,3,0.010753142647445202,120.79192352294922,0.07719604671001434,1.0175244808197021,1.1107969349649338,0.477161705493927,0.9646097421646118,19.0
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,4,0.009569528512656689,108.37120819091797,-0.00229381094686687,1.0163918733596802,1.1064787624561445,0.4285869598388672,0.9543696641921997,25.968069076538086
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,5,0.016243312507867813,146.91822814941406,0.025563450530171394,1.01385498046875,1.087846738523848,0.4150886535644531,0.9437029957771301,30.0
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,6,0.01826421730220318,156.99176025390625,0.005341153126209974,1.0044870376586914,1.081441098936139,0.40212079882621765,0.9325388669967651,59.91427230834961
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,7,0.01667225919663906,149.81112670898438,0.027367377653717995,1.0061566829681396,1.0794847051453902,0.4225982129573822,0.9381272196769714,32.0
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,8,0.015485316514968872,135.1806640625,0.0016590661834925413,1.0115711688995361,1.0770831094678384,0.40919679403305054,0.9466001391410828,28.0
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,9,0.02448686957359314,176.96011352539062,0.012477434240281582,1.0100401639938354,1.0767679692393237,0.41162168979644775,0.9468986392021179,30.0
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,10,0.01895797811448574,147.60086059570312,0.0040351999923586845,1.0084244012832642,1.0695946796020686,0.38747289776802063,0.9319902062416077,43.26680374145508
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,11,,,,,,,,
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,12,0.047977324575185776,257.2165222167969,-0.004115224815905094,1.001914143562317,1.0581068550251969,0.35024356842041016,0.8970770835876465,37.0
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,13,,,,,,,,
ESWW0090106_2,LoFTR + TPS Semi-Sequential,roi,True,False,True,min_distance,100,0,14,,,,,,,,
ESWW0090064_5,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,1,0.030316121876239777,161.8135528564453,0.4376727044582367,1.066066026687622,1.11558713841253,0.5946391224861145,0.9733330011367798,12.0
ESWW0090064_5,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,2,0.014341707341372967,106.2479248046875,0.1499754935503006,1.0257753133773804,1.092341988327052,0.4506444036960602,0.9381174445152283,42.0
ESWW0090064_5,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,3,0.007679075933992863,55.583858489990234,0.34788328409194946,1.0385806560516357,1.1093167522742928,0.5571271777153015,0.9346436262130737,46.69047164916992
ESWW0090064_5,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,4,0.013434292748570442,94.83203125,0.11951512098312378,1.0021767616271973,1.0652307896540503,0.42468681931495667,0.897280752658844,64.0078125
ESWW0090064_5,LoFTR + TPS Individual,roi,True,False,True,min_distance,100,0,5,0.011222826316952705,69.51010131835938,0.11208584159612656,1.0096189975738525,1.0771204592771864,0.44132959842681885,0.907354474067688,57.0
